dialogue_id,context,response,domain,user_intents,user_slots,context_len,response_len
MUL0140.json,"possibly, does this guesthouse hotel offer free parking and free wifi?",how about allenbell? this meets all your criteria.,"restaurant, taxi, hotel",['find_hotel'],"{'hotel-internet': 'yes', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",11,8
MUL0140.json,that could work. where is allenbell located?,the allenbell is located in the east area. would you like its address?,"restaurant, taxi, hotel",['find_hotel'],"{'hotel-internet': 'yes', 'hotel-name': 'dontcare', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",7,13
MUL0140.json,i am also looking for a cheap restaurant in the area that serves vegetarian food.,i'm not finding any cheap vegetarian restaurants. is there something else you'd like to look for?,"restaurant, taxi, hotel","['find_restaurant', 'find_hotel']","{'restaurant-food': 'vegetarian', 'restaurant-pricerange': 'cheap', 'hotel-internet': 'yes', 'hotel-name': 'dontcare', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",15,16
MUL0140.json,what price range do you have for vegetarian food in the centre area?,there are no results for a vegetarian restaurant in any price range in the centre area. would you like to broaden your search to another area?,"restaurant, taxi, hotel","['find_restaurant', 'find_hotel']","{'restaurant-food': 'vegetarian', 'restaurant-pricerange': 'dontcare', 'hotel-internet': 'yes', 'hotel-name': 'dontcare', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",13,26
MUL0140.json,are there any that serve spanish food instead? preferably in the center area as well.,yes. we have two restaurants that meet your criteria. would you like me to book one for you?,"restaurant, taxi, hotel","['find_restaurant', 'find_hotel']","{'restaurant-area': 'centre', 'restaurant-food': 'spanish', 'restaurant-pricerange': 'dontcare', 'hotel-internet': 'yes', 'hotel-name': 'dontcare', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",15,18
MUL0140.json,i just need the address for one of the restaurants.,the address for la tasca is 14 -16 bridge street.,"restaurant, taxi, hotel",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'spanish', 'restaurant-pricerange': 'dontcare', 'hotel-internet': 'yes', 'hotel-name': 'dontcare', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",10,10
MUL0140.json,thank you. the last thing i think i need is a taxi. to pick me up at the restaurant by 10.00?,"i'd be happy to help with your request, but first i will need to know what your destination is from the restaurant.","restaurant, taxi, hotel",['find_taxi'],"{'taxi-departure': 'la tasca', 'taxi-leaveat': ['10.00?', '10:00'], 'restaurant-area': 'centre', 'restaurant-food': 'spanish', 'restaurant-pricerange': 'dontcare', 'hotel-internet': 'yes', 'hotel-name': 'dontcare', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",21,22
MUL0140.json,i need to return back to the hotel from the restaurant.,"all right, i have booked you a taxi from the restaurant back to your lodgings. it will be a white volkswagen, and it will arrive to pick you up at 10:00. is there anything else you need?","restaurant, taxi, hotel",['find_taxi'],"{'taxi-departure': 'la tasca', 'taxi-destination': 'allenbell', 'taxi-leaveat': ['10:00', '10.00?'], 'restaurant-area': 'centre', 'restaurant-food': 'spanish', 'restaurant-pricerange': 'dontcare', 'hotel-internet': 'yes', 'hotel-name': 'dontcare', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",11,37
MUL0140.json,yes i will also need the contact number for the taxi. thanks,the contact number is 07800878036. anything else i can do for you?,"restaurant, taxi, hotel",['find_taxi'],"{'taxi-departure': 'la tasca', 'taxi-destination': 'allenbell', 'taxi-leaveat': ['10:00', '10.00?'], 'restaurant-area': 'centre', 'restaurant-food': 'spanish', 'restaurant-pricerange': 'dontcare', 'hotel-internet': 'yes', 'hotel-name': 'dontcare', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",12,12
MUL0140.json,what is the car type that will be sent?,the car is a white volkswagen. may i help you with anything else?,"restaurant, taxi, hotel",['find_taxi'],"{'taxi-departure': 'la tasca', 'taxi-destination': 'allenbell', 'taxi-leaveat': ['10:00', '10.00?'], 'restaurant-area': 'centre', 'restaurant-food': 'spanish', 'restaurant-pricerange': 'dontcare', 'hotel-internet': 'yes', 'hotel-name': 'dontcare', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",9,13
MUL0140.json,"no, that is all! thank you very much!","you are welcome. have a great day, goodbye.","restaurant, taxi, hotel",[],"{'taxi-departure': 'la tasca', 'taxi-destination': 'allenbell', 'taxi-leaveat': ['10:00', '10.00?'], 'restaurant-area': 'centre', 'restaurant-food': 'spanish', 'restaurant-pricerange': 'dontcare', 'hotel-internet': 'yes', 'hotel-name': 'dontcare', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",8,8
SSNG0274.json,i need a place to stay that has free wifi please.,"there are 32 available hotels with free wifi, do you have any other requirements?",hotel,['find_hotel'],{'hotel-internet': 'yes'},11,14
SSNG0274.json,do you have a one in the centre that is a 3 star?,the gonville hotel meets this criteria. would you like me to make a reservation?,hotel,['find_hotel'],"{'hotel-area': 'centre', 'hotel-internet': 'yes', 'hotel-stars': '3'}",13,14
SSNG0274.json,is it a guesthouse?,no it is not. there aren't any three star guesthouses in the centre of town. would you be open to a different star rating?,hotel,['find_hotel'],"{'hotel-area': 'centre', 'hotel-internet': 'yes', 'hotel-stars': '3', 'hotel-type': 'guesthouse'}",4,24
SSNG0274.json,are there any guesthouses in the west?,hobsons house is in the west.would you like me to book it for you ?,hotel,['find_hotel'],"{'hotel-area': 'west', 'hotel-internet': 'yes', 'hotel-stars': '3', 'hotel-type': 'guesthouse'}",7,15
PMUL2732.json,"there is a place i want to see, can you help me?",i certainly hope so! we have a lot of interesting places to see in cambridge. is there something specific you're looking for?,"restaurant, attraction, hotel",['find_attraction'],{},12,22
PMUL2732.json,i am looking for a attraction called cineworld cinema.,"it's located in southern cambridge at cambridge leisure park, clifton way. it's phone number is 00872208000. do you need anything else?","restaurant, attraction, hotel",['find_attraction'],{'attraction-name': 'cineworld cinema'},9,21
PMUL2732.json,"yes, can you help me find a place to eat?",what type of food would you like?,"restaurant, attraction, hotel",['find_restaurant'],{'attraction-name': 'cineworld cinema'},10,7
PMUL2732.json,actually never mind. i would actually like just find a place to stay in the cheap price range in the west.,"sure, i can help you with that. was there a particular type of cuisine you were interested in?","restaurant, attraction, hotel","['find_restaurant', 'find_hotel']","{'restaurant-area': 'west', 'restaurant-pricerange': 'cheap', 'hotel-area': 'west', 'hotel-pricerange': 'cheap', 'attraction-name': 'cineworld cinema'}",21,18
PMUL2732.json,"the hotel i'm looking for should have a star of 4, in the cheap range, somewhere in the west. it'll be for 3 people and 4 nights starting wednesday.",okay. we have you booked at the cambridge belfry. the reference number is y8y2hvxe .,"restaurant, attraction, hotel",['book_hotel'],"{'restaurant-area': 'west', 'restaurant-pricerange': 'cheap', 'hotel-area': 'west', 'hotel-bookday': 'wednesday', 'hotel-bookpeople': '3', 'hotel-bookstay': '4', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'hotel', 'attraction-name': 'cineworld cinema'}",29,15
PMUL2732.json,thanks alot and is there parking for two cars?,"i'm afraid i can only see that they have parking available. if you need to park two cars, i would phone them on 01954714600. can i help with anything else?","restaurant, attraction, hotel",['book_hotel'],"{'restaurant-area': 'west', 'restaurant-pricerange': 'cheap', 'hotel-area': 'west', 'hotel-bookday': 'wednesday', 'hotel-bookpeople': '3', 'hotel-bookstay': '4', 'hotel-name': 'cambridge belfry', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'hotel', 'attraction-name': 'cineworld cinema'}",9,30
PMUL2732.json,"thank you, that is all i need.","fantastic, enjoy your trip!","restaurant, attraction, hotel",[],"{'restaurant-area': 'west', 'restaurant-pricerange': 'cheap', 'hotel-area': 'west', 'hotel-bookday': 'wednesday', 'hotel-bookpeople': '3', 'hotel-bookstay': '4', 'hotel-name': 'cambridge belfry', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'hotel', 'attraction-name': 'cineworld cinema'}",7,4
PMUL3501.json,"hi, i could use some help with information on places to stay.","yes, i can help with that. what area would you like to stay in and what is your price range?","train, hotel",['find_hotel'],{},12,20
PMUL3501.json,the price range is on the expensive side and i would like if they provide free wifi and parking. i want the hotel to be located on the north side.,we don't have any hotels that fit your criteria. would you like to search for something a little different instead?,"train, hotel",['find_hotel'],"{'hotel-area': 'north', 'hotel-internet': 'yes', 'hotel-parking': 'yes', 'hotel-pricerange': 'expensive'}",30,20
PMUL3501.json,"yes, i would like to find a hotel in the south.",the lensfield hotel at 53-57 lensfield road is a fabulous 3 star hotel that offers internet and parking. would you like me to book you a room there?,"train, hotel",['find_hotel'],"{'hotel-area': 'south', 'hotel-internet': 'yes', 'hotel-parking': 'yes', 'hotel-pricerange': 'expensive'}",11,28
PMUL3501.json,that sounds perfect. i need it for 3 nights and 7 people will be staying starting monday.,"okay, the booking was successful. the reference number is fgom35jv .","train, hotel",['book_hotel'],"{'hotel-area': 'south', 'hotel-bookday': 'monday', 'hotel-bookpeople': '7', 'hotel-bookstay': '3', 'hotel-internet': 'yes', 'hotel-name': 'lensfield hotel', 'hotel-parking': 'yes', 'hotel-pricerange': 'expensive'}",17,11
PMUL3501.json,thanks. i am also looking for a train to broxbourne from cambridge.,when will you be traveling?,"train, hotel",['find_train'],"{'hotel-area': 'south', 'hotel-bookday': 'monday', 'hotel-bookpeople': '7', 'hotel-bookstay': '3', 'hotel-internet': 'yes', 'hotel-name': 'lensfield hotel', 'hotel-parking': 'yes', 'hotel-pricerange': 'expensive', 'train-departure': 'broxbourne', 'train-destination': 'cambridge'}",12,5
PMUL3501.json,i am leaving on thursday.,did you have a specific departure or arrival time in mind?,"train, hotel",['find_train'],"{'hotel-area': 'south', 'hotel-bookday': 'monday', 'hotel-bookpeople': '7', 'hotel-bookstay': '3', 'hotel-internet': 'yes', 'hotel-name': 'lensfield hotel', 'hotel-parking': 'yes', 'hotel-pricerange': 'expensive', 'train-day': 'thursday', 'train-departure': 'broxbourne', 'train-destination': 'cambridge'}",5,11
PMUL1561.json,i am looking for a hotel with a star of four with free wifi.,we have 21 hotels and guesthouses that match those requirements. do location or price matter?,"train, hotel",['find_hotel'],"{'hotel-internet': 'yes', 'hotel-stars': '4'}",14,15
PMUL1561.json,i would like a guesthouse. location and price aren't important.,okay. i would recommend the a and b guest house on the east side of town.,"train, hotel",['find_hotel'],"{'hotel-area': 'dontcare', 'hotel-internet': 'yes', 'hotel-pricerange': 'dontcare', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",10,16
PMUL1561.json,"ok, please book for 4 nights beginning thursday for 2 people. thank you.",what day will you be checking in?,"train, hotel",['book_hotel'],"{'hotel-area': 'dontcare', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '2', 'hotel-bookstay': '4', 'hotel-internet': 'yes', 'hotel-name': 'a and b guest house', 'hotel-pricerange': 'dontcare', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",13,7
PMUL1561.json,"oh before you book, please advise on whether they have free parking or not.",they do not have free parking but they do have free internet.,"train, hotel",['book_hotel'],"{'hotel-area': 'dontcare', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '2', 'hotel-bookstay': '4', 'hotel-internet': 'yes', 'hotel-name': 'a and b guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'dontcare', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",14,12
PMUL1561.json,"well that does not work,can i get the phone number anyway?",their phone number is 01223315702. is that all?,"train, hotel",['book_hotel'],"{'hotel-area': 'dontcare', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '2', 'hotel-bookstay': '4', 'hotel-internet': 'yes', 'hotel-name': 'a and b guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'dontcare', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",11,8
PMUL1561.json,and what area is it in?,it is in the east. is there anything else you need?,"train, hotel",['book_hotel'],"{'hotel-area': 'dontcare', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '2', 'hotel-bookstay': '4', 'hotel-internet': 'yes', 'hotel-name': 'a and b guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'dontcare', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",6,11
PMUL1561.json,yes. i need a train leaving anytime after 17:45 in cambridge and going to stevenage on monday. 2 tickets and the ref would be great,"booking was successful, the total fee is 25.6 gbp payable at the station . reference number is : d4ak1sn3 .","train, hotel",['book_train'],"{'hotel-area': 'dontcare', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '2', 'hotel-bookstay': '4', 'hotel-internet': 'yes', 'hotel-name': 'a and b guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'dontcare', 'hotel-stars': '4', 'hotel-type': 'guesthouse', 'train-bookpeople': '2', 'train-day': 'monday', 'train-departure': 'cambridge', 'train-destination': 'stevenage', 'train-leaveat': '17:45'}",25,20
